time,hand_accelerometer_x,hand_accelerometer_y,hand_accelerometer_z,hand_gyroscope_x,hand_gyroscope_y,hand_gyroscope_z,hand_magnetometer_x,hand_magnetometer_y,hand_magnetometer_z,ankle_accelerometer_x,ankle_accelerometer_y,ankle_accelerometer_z,ankle_gyroscope_x,ankle_gyroscope_y,ankle_gyroscope_z,ankle_magnetometer_x,ankle_magnetometer_y,ankle_magnetometer_z,chest_accelerometer_x,chest_accelerometer_y,chest_accelerometer_z,chest_gyroscope_x,chest_gyroscope_y,chest_gyroscope_z,chest_magnetometer_x,chest_magnetometer_y,chest_magnetometer_z
49:12.301,0.11474609375,0.09326171875,2.0400390625,-4.5318603515625,0.26702880859375,1.73187255859375,-15.743589743589743,-25.18974358974359,52.628571428571426,-0.228515625,-1.9296875,0.2734375,-5.7525634765625,-8.39996337890625,3.37982177734375,55.32747252747252,-67.92234432234432,54.427838827838826,-1.3232421875,1.42822265625,0.54638671875,-2.3345947265625,0.9765625,0.91552734375,-53.82808302808303,71.22100122100122,-96.7106227106227
49:13.179,0.1142578125,0.0986328125,2.0361328125,-1.5716552734375,-0.49591064453125,-0.17547607421875,-11.845177045177044,-29.388034188034187,55.32747252747252,-0.24658203125,-1.92333984375,0.2880859375,-3.143310546875,8.8043212890625,1.5106201171875,53.52820512820512,-65.67326007326007,51.87887667887668,-1.32958984375,1.42822265625,0.52685546875,-2.2430419921875,0.22125244140625,1.8310546875,-51.72893772893773,71.22100122100122,-98.21001221001221
49:14.056,0.10791015625,0.087890625,2.0439453125,-0.5340576171875,1.64794921875,-0.29754638671875,-12.894749694749695,-28.338461538461537,52.928449328449325,-0.23583984375,-1.92822265625,0.3232421875,-2.166748046875,1.62506103515625,1.03759765625,54.577777777777776,-67.17264957264958,49.77973137973138,-1.3212890625,1.43505859375,0.52685546875,-0.75531005859375,0.86212158203125,1.52587890625,-52.928449328449325,71.82075702075701,-98.35995115995115
49:14.934,0.1259765625,0.0771484375,2.03125,-1.52587890625,0.67138671875,0.946044921875,-13.644444444444444,-27.738705738705736,53.67814407814408,-0.267578125,-1.89794921875,0.30712890625,-3.04412841796875,-0.6103515625,1.922607421875,53.97802197802198,-68.52210012210011,50.67936507936508,-1.330078125,1.43017578125,0.5380859375,-0.48828125,0.66375732421875,1.53350830078125,-51.129181929181925,71.37094017094017,-97.01050061050061
49:15.811,0.1259765625,0.0771484375,2.03125,-1.190185546875,1.7852783203125,0.45013427734375,-12.294993894993894,-28.338461538461537,55.92722832722833,-0.23779296875,-1.91455078125,0.32470703125,-4.5318603515625,-1.6937255859375,0.5645751953125,55.77728937728938,-68.07228327228327,52.17875457875458,-1.3173828125,1.44482421875,0.5205078125,-0.4119873046875,0.55694580078125,1.5869140625,-52.778510378510376,71.97069597069597,-98.21001221001221
49:16.689,0.12255859375,0.0771484375,2.052734375,-1.190185546875,1.7852783203125,0.45013427734375,-12.744810744810744,-27.88864468864469,55.47741147741147,-0.22216796875,-1.9111328125,0.31298828125,-5.24139404296875,-11.84844970703125,-0.7171630859375,54.727716727716725,-66.27301587301586,49.92967032967033,-1.32568359375,1.4228515625,0.5244140625,-4.17327880859375,-0.0152587890625,2.41851806640625,-53.078388278388275,70.47130647130646,-99.25958485958486
49:17.615,0.1064453125,0.06884765625,2.03076171875,-4.15802001953125,-2.2430419921875,1.01470947265625,-12.744810744810744,-27.88864468864469,55.47741147741147,-0.1591796875,-1.92822265625,0.337890625,-2.7008056640625,0.45013427734375,2.00653076171875,54.727716727716725,-68.07228327228327,52.47863247863248,-1.31640625,1.43701171875,0.521484375,-0.80108642578125,0.9765625,1.8157958984375,-52.628571428571426,71.82075702075701,-98.06007326007325
49:18.541,0.1171875,0.09423828125,2.02880859375,-1.65557861328125,1.01470947265625,-0.06866455078125,-12.444932844932845,-28.488400488400487,56.227106227106226,-0.1591796875,-1.92822265625,0.337890625,-3.73077392578125,-1.19781494140625,1.03759765625,56.07716727716728,-66.87277167277168,56.227106227106226,-1.31640625,1.43701171875,0.521484375,-1.129150390625,0.84686279296875,1.708984375,-52.628571428571426,72.57045177045177,-98.06007326007325
49:19.419,0.10595703125,0.091796875,2.0263671875,-0.5340576171875,1.80816650390625,-1.251220703125,-12.594871794871795,-28.788278388278385,55.92722832722833,-0.162109375,-1.931640625,0.3408203125,-3.73077392578125,-1.19781494140625,1.03759765625,54.427838827838826,-66.57289377289376,54.877655677655675,-1.32177734375,1.4453125,0.5244140625,-1.129150390625,0.84686279296875,1.708984375,-53.078388278388275,71.22100122100122,-97.16043956043956
49:20.296,0.09619140625,0.11572265625,2.0341796875,-0.3814697265625,1.678466796875,-1.2359619140625,-13.494505494505495,-28.488400488400487,56.227106227106226,-0.1806640625,-1.91357421875,0.33935546875,-6.561279296875,0.7781982421875,-1.57928466796875,54.427838827838826,-66.57289377289376,54.877655677655675,-1.32373046875,1.44970703125,0.5263671875,-0.75531005859375,0.8087158203125,1.64031982421875,-53.078388278388275,71.22100122100122,-97.16043956043956
49:21.174,0.09375,0.23291015625,2.02001953125,3.9825439453125,6.103515625,-0.3662109375,-12.744810744810744,-27.438827838827837,54.877655677655675,0.0341796875,-1.9482421875,0.150390625,-1.1749267578125,2.655029296875,1.251220703125,55.17753357753357,-67.32258852258852,54.877655677655675,-1.31103515625,1.4453125,0.51513671875,-0.34332275390625,0.92315673828125,1.99127197265625,-52.628571428571426,70.02148962148962,-97.01050061050061
49:22.051,0.30810546875,0.0390625,2.00732421875,-18.65386962890625,-6.90460205078125,71.59423828125,-22.34090354090354,-26.83907203907204,49.329914529914525,-0.08984375,-1.865234375,0.38720703125,1.80816650390625,0.66375732421875,7.85064697265625,56.526984126984125,-69.12185592185592,48.88009768009768,-1.31494140625,1.46630859375,0.5185546875,-2.31170654296875,1.24359130859375,0.91552734375,-53.67814407814408,71.82075702075701,-97.31037851037851
49:22.929,0.23291015625,0.17431640625,1.97412109375,-29.68597412109375,-34.3170166015625,91.69769287109375,2.548962148962149,-26.23931623931624,58.026373626373626,-0.10595703125,-1.9296875,0.38525390625,-3.4637451171875,-1.0223388671875,1.2664794921875,55.17753357753357,-68.82197802197803,58.77606837606837,-1.31787109375,1.44384765625,0.5380859375,-2.03704833984375,1.312255859375,1.33514404296875,-53.52820512820512,71.97069597069597,-96.7106227106227
49:23.806,0.23291015625,0.17431640625,1.97412109375,-15.838623046875,-28.99169921875,57.4188232421875,-20.99145299145299,-25.18974358974359,50.52942612942613,-0.06640625,-1.93994140625,0.3544921875,-3.1585693359375,1.5869140625,0.9613037109375,55.47741147741147,-68.82197802197803,57.72649572649573,-1.3115234375,1.4560546875,0.5224609375,-1.15203857421875,0.8544921875,1.7547607421875,-51.72893772893773,72.72039072039071,-97.76019536019535
49:24.732,0.58642578125,0.22509765625,1.9736328125,-12.75634765625,-36.1480712890625,36.8804931640625,-32.98656898656898,-19.19218559218559,48.88009768009768,-0.076171875,-1.93603515625,0.349609375,-4.63104248046875,-0.18310546875,0.49591064453125,55.47741147741147,-68.82197802197803,56.676923076923075,-1.31787109375,1.439453125,0.52099609375,-1.52587890625,1.0833740234375,1.41143798828125,-52.32869352869353,70.92112332112332,-97.46031746031746
