time,hand_accelerometer_x,hand_accelerometer_y,hand_accelerometer_z,hand_gyroscope_x,hand_gyroscope_y,hand_gyroscope_z,hand_magnetometer_x,hand_magnetometer_y,hand_magnetometer_z,ankle_accelerometer_x,ankle_accelerometer_y,ankle_accelerometer_z,ankle_gyroscope_x,ankle_gyroscope_y,ankle_gyroscope_z,ankle_magnetometer_x,ankle_magnetometer_y,ankle_magnetometer_z,chest_accelerometer_x,chest_accelerometer_y,chest_accelerometer_z,chest_gyroscope_x,chest_gyroscope_y,chest_gyroscope_z,chest_magnetometer_x,chest_magnetometer_y,chest_magnetometer_z
27:35.993,0.58203125,1.748046875,0.47900390625,16.83807373046875,10.68878173828125,-35.064697265625,-26.83907203907204,-18.29255189255189,-21.59120879120879,-1.896484375,0.19482421875,0.51904296875,-40.13824462890625,6.37054443359375,4.7607421875,9.746031746031745,-70.17142857142856,66.72283272283272,-0.5419921875,3.01220703125,0.1875,109.62677001953125,-11.016845703125,-69.74029541015625,-70.92112332112332,4.498168498168498,37.03492063492063
27:37.017,0.6083984375,2.1787109375,0.283203125,7.07244873046875,136.03973388671875,54.11529541015625,-23.54041514041514,-11.695238095238095,-0.29987789987789987,-1.837890625,-0.0654296875,0.44873046875,-134.34600830078125,-16.79229736328125,40.73333740234375,17.242979242979242,-72.72039072039071,69.87155067155066,-0.27880859375,2.04541015625,-0.47021484375,-3.9825439453125,2.9754638671875,5.21087646484375,-83.36605616605617,11.095482295482295,25.78949938949939
27:37.943,0.6474609375,2.18994140625,0.0439453125,7.07244873046875,136.03973388671875,54.11529541015625,-22.49084249084249,19.64200244200244,-9.446153846153846,-1.888671875,-0.3642578125,0.31103515625,-4.2266845703125,-6.8817138671875,13.5650634765625,22.79072039072039,-67.47252747252747,41.08327228327228,-0.6708984375,1.017578125,-0.181640625,-53.77960205078125,108.428955078125,42.8619384765625,-13.494505494505495,47.380708180708176,10.045909645909646
27:38.870,0.84521484375,1.837890625,0.26611328125,-7.57598876953125,-97.16796875,-21.820068359375,-22.49084249084249,19.64200244200244,-9.446153846153846,-1.880859375,-0.05224609375,0.33544921875,53.56597900390625,-30.09033203125,3.326416015625,10.195848595848595,-66.57289377289376,23.24053724053724,0.17138671875,2.02294921875,-0.1416015625,34.69085693359375,-14.82391357421875,-12.6495361328125,-15.293772893772893,40.48351648351648,2.998778998778999
27:39.796,0.6181640625,2.5419921875,0.0,-110.5499267578125,-73.03619384765625,134.52911376953125,-30.587545787545785,19.042246642246642,-35.08571428571428,-1.880859375,-0.05224609375,0.33544921875,-38.2537841796875,-5.767822265625,15.6402587890625,12.294993894993894,-64.17387057387057,27.738705738705736,0.71875,3.01025390625,1.2119140625,104.63714599609375,36.07940673828125,8.697509765625,-59.22588522588522,28.93821733821734,11.095482295482295
27:40.722,0.701171875,1.83056640625,0.21875,35.19439697265625,91.65191650390625,-22.216796875,-39.883760683760684,2.848840048840049,-33.88620268620269,-1.88818359375,-0.16064453125,0.7109375,-0.00762939453125,12.176513671875,-24.0478515625,22.19096459096459,-61.924786324786325,43.03247863247863,-0.0517578125,1.97705078125,-1.525390625,119.7662353515625,-46.051025390625,-54.92401123046875,-52.32869352869353,39.733821733821735,7.946764346764346
27:41.648,0.8173828125,2.15771484375,0.033203125,-12.5732421875,5.63812255859375,-28.62548828125,-30.737484737484735,7.347008547008547,-11.995115995115995,-2.0185546875,0.18798828125,0.62939453125,-0.00762939453125,12.176513671875,-24.0478515625,22.49084249084249,-61.924786324786325,37.03492063492063,-0.0517578125,1.97705078125,-1.525390625,119.7662353515625,-46.051025390625,-54.92401123046875,-30.737484737484735,42.58266178266178,10.045909645909646
27:42.477,0.697265625,2.513671875,0.39599609375,13.916015625,93.77288818359375,-0.49591064453125,-32.836630036630034,20.24175824175824,-20.54163614163614,-2.38671875,-0.14599609375,0.73681640625,-38.57421875,-39.97039794921875,11.4898681640625,22.49084249084249,-61.924786324786325,37.03492063492063,0.3623046875,2.18896484375,-0.0224609375,26.824951171875,-31.1126708984375,10.44464111328125,-72.57045177045177,41.98290598290598,-32.836630036630034
27:43.501,0.66357421875,2.00244140625,0.11328125,-39.43634033203125,-33.9508056640625,31.01348876953125,-52.32869352869353,15.293772893772893,-55.027594627594624,-2.00927734375,-0.07470703125,0.31640625,-28.54156494140625,-25.238037109375,9.5062255859375,14.993894993894994,-53.82808302808303,38.38437118437118,0.2265625,2.001953125,-1.29736328125,-192.43621826171875,199.5697021484375,-51.361083984375,-72.57045177045177,41.98290598290598,-32.836630036630034
27:44.329,0.5986328125,1.9677734375,-0.1982421875,24.43695068359375,109.12322998046875,16.83807373046875,-77.06862026862026,8.246642246642246,-77.21855921855922,-1.9775390625,0.38427734375,0.546875,-59.79156494140625,4.37164306640625,38.76495361328125,13.644444444444444,-45.13162393162393,52.32869352869353,-0.24853515625,2.044921875,-0.32275390625,-22.15576171875,2.49481201171875,-10.5743408203125,-59.825641025641026,38.83418803418803,-54.727716727716725
27:45.158,0.64404296875,1.9765625,0.0400390625,22.39227294921875,174.6368408203125,31.13555908203125,-72.72039072039071,-9.746031746031745,-45.73137973137973,-1.7626953125,-0.3515625,0.6796875,-61.04278564453125,10.35308837890625,0.7781982421875,8.096703296703296,-42.73260073260073,52.17875457875458,-0.435546875,2.12841796875,-0.4150390625,-154.4342041015625,60.8062744140625,6.01959228515625,-118.45177045177044,8.996336996336996,-51.429059829059824
27:46.036,0.48291015625,1.8642578125,0.17919921875,-4.24957275390625,41.32080078125,46.8902587890625,-51.429059829059824,-21.29133089133089,-26.539194139194137,-1.7958984375,-0.1044921875,0.63525390625,-22.01080322265625,25.177001953125,5.45501708984375,4.947985347985348,-60.275457875457874,70.92112332112332,-0.005859375,2.10888671875,-0.375,61.82861328125,-5.43975830078125,-33.9202880859375,-75.11941391941392,2.0991452991452992,46.33113553113553
27:46.962,0.48291015625,1.8642578125,0.17919921875,-4.24957275390625,41.32080078125,46.8902587890625,-38.084493284493284,-14.694017094017093,-23.24053724053724,-1.76611328125,-0.29736328125,0.62451171875,-37.71209716796875,-15.40374755859375,23.406982421875,5.847619047619047,-60.72527472527472,58.77606837606837,-0.1435546875,2.08984375,0.24072265625,27.13775634765625,-56.671142578125,24.0478515625,-71.22100122100122,0.29987789987789987,24.739926739926737
